,label,mean_intensity,frame,Annotations
7133,24,0.8028397518096508,237,0
7134,25,4.008023217605617,237,0
7135,26,5.193879534520108,237,0
7136,27,0.4284002070408609,237,0
7137,28,3.3600972800979254,237,0
7138,29,2.985104688959652,237,0
7139,30,4.65467507888732,237,0
7140,1,1.7716187384650441,238,0
7141,2,4.422761320676226,238,0
7142,3,1.956316976717119,238,0
7143,4,5.056458297638231,238,0
7144,5,4.203862445307763,238,0
7145,6,4.744527109837548,238,0
7146,7,4.580617514016666,238,0
7147,8,1.4479463857453374,238,0
7148,9,4.8164851667741075,238,0
7149,10,3.796072273891929,238,0
7150,11,0.5893472009031631,238,0
7151,12,2.5128596448906286,238,0
7152,13,1.5043114834846563,238,0
7153,14,2.785676864614428,238,0
7154,15,1.253453178608933,238,0
7155,16,5.026549419349665,238,0
7156,17,0.7213487401492882,238,0
7157,18,0.7094591702342183,238,0
7158,19,2.037252808493701,238,0
7159,20,4.879645579214075,238,0
7160,21,3.8464528537705953,238,0
7161,22,1.1493975855339882,238,0
7162,23,3.8933378160909062,238,0
7163,24,0.8534976564560081,238,0
7164,25,4.00515479341175,238,0
7165,26,4.999069856619872,238,0
7166,27,0.3540252884778964,238,0
7167,28,3.297615978874511,238,0
7168,29,2.9810127082792914,238,0
7169,30,4.659473968159971,238,0
7170,1,1.8035502263192131,239,0
7171,2,4.453129047373125,239,0
7172,3,2.0301683637377606,239,0
7173,4,5.01190435649162,239,0
7174,5,4.2250232703002695,239,0
7175,6,4.728491608916718,239,0
7176,7,4.5982173511712405,239,0
7177,8,1.4241600914905508,239,0
7178,9,4.8208619949256155,239,0
7179,10,3.765359159382596,239,0
7180,11,0.5811019688057427,239,0
7181,12,2.585145616404293,239,0
7182,13,1.5325523083766943,239,0
7183,14,2.782945972426063,239,0
7184,15,1.2027189564962244,239,0
7185,16,6.025575910229063,239,0
7186,17,0.714044991208418,239,0
7187,18,0.7575518836862115,239,0
7188,19,2.0952775856682866,239,0
7189,20,4.8295522212836275,239,0
7190,21,3.8207525657952504,239,0
7191,22,1.2488470460050203,239,0
7192,23,3.8689256693666016,239,0
7193,24,0.8623732764051293,239,0
7194,25,3.970032893319995,239,0
7195,26,4.930914872721665,239,0
7196,27,0.4182780970632049,239,0
7197,28,3.330212651888468,239,0
7198,29,2.9815678800683263,239,0
7199,30,4.642856585456825,239,0
7200,1,1.7709508596902064,240,0
7201,2,4.466974100962791,240,0
7202,3,2.0310814543019733,240,0
7203,4,4.972291990545588,240,0
7204,5,4.291281189600434,240,0
7205,6,4.765289250357143,240,0
7206,7,4.572335767980377,240,0
7207,8,1.4048970401392198,240,0
7208,9,4.751447623395358,240,0
7209,10,3.837875021431973,240,0
7210,11,0.5850424654772697,240,0
7211,12,2.5815303639339566,240,0
7212,13,1.4692195354953985,240,0
7213,14,2.7791700402123416,240,0
7214,15,1.2658510858837808,240,0
7215,16,5.843455690320828,240,0
7216,17,0.6773732707031602,240,0
7217,18,0.7240582411452559,240,0
7218,19,2.10566384447989,240,0
7219,20,4.793784943760103,240,0
7220,21,3.7967485228074658,240,0
7221,22,1.1969049452086469,240,0
7222,23,3.8452260141372885,240,0
7223,24,0.8224964468929888,240,0
7224,25,3.991321973779696,240,0
7225,26,4.78796651100426,240,0
7226,27,0.4326228296747251,240,0
7227,28,3.37975362235352,240,0
7228,29,2.994583584749747,240,0
7229,30,4.5920525997043145,240,0
7230,1,1.7889031221405352,241,1
7231,2,4.503043999336894,241,0
7232,3,2.023051697576386,241,0
7233,4,4.968643306114564,241,0
7234,5,4.231901914590031,241,0
7235,6,4.798422272479763,241,0
7236,7,4.5881544516269175,241,0
7237,8,1.426508709690168,241,0
7238,9,4.795172288473749,241,0
7239,10,3.833263114391205,241,0
7240,11,0.5423669895887093,241,0
7241,12,2.595896911488485,241,0
7242,13,1.4520349497631562,241,0
7243,14,2.788456759461188,241,0
7244,15,1.268063095707365,241,0
7245,16,5.707254282474848,241,0
7246,17,0.6929953498751725,241,0
7247,18,0.7601163305659762,241,0
7248,19,2.075721362846652,241,0
7249,20,4.689715440010585,241,0
7250,21,3.833097235714958,241,0
7251,22,1.2898161517693887,241,0
7252,23,3.857189474325386,241,0
7253,24,0.8559486223411884,241,0
7254,25,4.021380615545795,241,0
7255,26,4.772191379464201,241,0
7256,27,0.44420984092238475,241,0
7257,28,3.324535137251274,241,0
7258,29,3.0385239274676255,241,0
7259,30,4.634786292728216,241,0
7260,1,1.8018108294098336,242,1
7261,2,4.433438442059292,242,0
7262,3,2.0308402810800175,242,0
7263,4,4.975561754789304,242,0
7264,5,4.213375641197436,242,0
7265,6,4.798518014669915,242,0
7266,7,4.647670122173241,242,0
7267,8,2.42079360931004,242,0
7268,9,4.72645676937383,242,0
7269,10,3.8500445154894964,242,0
7270,11,0.6035892071621212,242,0
7271,12,2.5898345730390706,242,0
7272,13,1.4789185594410694,242,0
7273,14,2.750353347253775,242,0
7274,15,1.2013747844398932,242,0
7275,16,5.623375736295135,242,0
7276,17,0.7004084560618511,242,0
7277,18,0.7045850091185474,242,0
7278,19,2.1097760139913664,242,0
7279,20,4.662440003231765,242,0
7280,21,3.831681505407981,242,0
7281,22,1.3526796630049363,242,0
7282,23,3.8200791138406363,242,0
7283,24,0.8217096940896238,242,0
7284,25,4.046560306041558,242,0
7285,26,4.7542042767121195,242,0
7286,27,0.43861272108771654,242,0
7287,28,3.2957876390329086,242,0
7288,29,3.047998817989648,242,0
7289,30,4.62053742217378,242,0
7290,1,1.8315702130066274,243,1
7291,2,4.444110738643375,243,0
7292,3,2.0394108524405428,243,0
7293,4,6.04914951475387,243,0
7294,5,4.2675750861760795,243,0
7295,6,4.739794590478916,243,0
7296,7,4.659480177652457,243,0
7297,8,2.2938832368816686,243,0
7298,9,4.704785766580115,243,0
7299,10,3.8426282477710476,243,0
7300,11,0.585467712541054,243,0
7301,12,2.572700585771978,243,0
7302,13,1.5171400286848282,243,0
7303,14,2.7328733055054304,243,0
7304,15,1.1900630067565663,243,0
7305,16,5.623416925364753,243,0
7306,17,0.7051890125418995,243,0
7307,18,0.7140415559526828,243,0
7308,19,2.0567465867180883,243,0
7309,20,4.554523063392612,243,0
7310,21,3.7884681278085,243,0
7311,22,1.4701755261410994,243,0
7312,23,3.80537518007255,243,0
7313,24,0.8491417620022799,243,0
7314,25,4.035749690012069,243,0
7315,26,4.721132639749697,243,0
7316,27,0.3829214687219365,243,0
7317,28,3.355463234056842,243,0
7318,29,2.9769344577391057,243,0
7319,30,4.56432513844434,243,0
7320,1,1.8188909952324073,244,1
7321,2,4.446121522843994,244,0
7322,3,2.0022457207010502,244,0
7323,4,5.973049801198604,244,0
7324,5,4.245573898074789,244,0
7325,6,4.758371809290537,244,0
7326,7,4.595115259450867,244,0
7327,8,2.135901873390566,244,0
7328,9,4.676175401079255,244,0
7329,10,3.8368329129658334,244,0
7330,11,0.6116605560413169,244,0
7331,12,2.509616315178062,244,0
7332,13,1.4913575288548178,244,0
7333,14,2.736335597350941,244,0
7334,15,1.2823454331557416,244,0
7335,16,5.507960365928274,244,0
7336,17,0.7820495176099698,244,0
7337,18,0.7044793848289614,244,0
7338,19,2.0561741158908653,244,0
7339,20,4.460063719300207,244,0
7340,21,3.7705592470176934,244,0
7341,22,1.6503316437787194,244,0
7342,23,3.770492230668368,244,0
7343,24,0.8577064039887323,244,0
7344,25,3.984142264468884,244,0
7345,26,4.757186662158691,244,0
7346,27,0.40961947117086334,244,0
7347,28,3.3635601361559813,244,0
7348,29,3.01100794278802,244,0
7349,30,4.642880483885633,244,0
7350,1,1.890953781120099,245,1
7351,2,4.468739479616239,245,0
7352,3,2.005418836639717,245,0
7353,4,5.978580313611317,245,0
7354,5,4.206286942681219,245,0
7355,6,4.7267676525253535,245,0
7356,7,4.591106604272332,245,0
7357,8,2.0992697159649616,245,0
7358,9,4.632831176775982,245,0
7359,10,3.7569113188808805,245,0
7360,11,0.5836747344613621,245,0
7361,12,2.5826763479126305,245,0
7362,13,1.5179678113427728,245,0
7363,14,2.7468666684123573,245,0
7364,15,1.3086352662091691,245,0
7365,16,5.423681486037916,245,0
7366,17,0.825232386645531,245,0
7367,18,0.7841056783489491,245,0
7368,19,2.050188155553004,245,0
7369,20,4.394204885283215,245,0
7370,21,3.8108817642267074,245,0
7371,22,1.8572077263056312,245,0
7372,23,3.7480231291005954,245,0
7373,24,0.8804993608875893,245,0
7374,25,3.997498946641878,245,0
7375,26,4.71238782365633,245,0
7376,27,0.3587124063536146,245,0
7377,28,3.365794676077108,245,0
7378,29,3.0204028462097563,245,0
7379,30,4.551521132992799,245,0
7380,1,1.99716971694449,246,1
7381,2,4.4438588691557515,246,0
7382,3,1.9676852209820117,246,0
7383,4,5.982564780805906,246,0
7384,5,4.229395765844613,246,0
7385,6,4.805167173618257,246,0
7386,7,4.592644289098092,246,0
7387,8,2.030345132827957,246,0
7388,9,4.565035829526839,246,0
7389,10,3.762095416049591,246,0
7390,11,0.5500838346778338,246,0
7391,12,2.5889741758294456,246,0
7392,13,1.5322476891462615,246,0
7393,14,2.7744282236992452,246,0
7394,15,1.3642479192054546,246,0
7395,16,5.360957788268729,246,0
7396,17,0.9737457728706502,246,0
7397,18,0.7293550430776906,246,0
7398,19,2.0712459327631625,246,0
7399,20,4.291970515201918,246,0
7400,21,3.824470692470982,246,0
7401,22,2.0286373825378154,246,0
7402,23,3.7453165147347742,246,0
7403,24,0.8158463652631376,246,0
7404,25,3.9623950361441653,246,0
7405,26,4.696024678718526,246,0
7406,27,0.37677005739336883,246,0
7407,28,3.266966889754534,246,0
7408,29,3.0088956964295934,246,0
7409,30,4.620936001917549,246,0
7410,1,2.1337277613073775,247,1
7411,2,4.46153685638172,247,0
7412,3,1.9937514035956085,247,0
7413,4,5.973419270895853,247,0
7414,5,4.232773769282459,247,0
7415,6,4.80371585345516,247,0
7416,7,4.592426932608533,247,0
7417,8,1.9803865226262192,247,0
7418,9,4.491254389672081,247,0
7419,10,3.8085521985301924,247,0
7420,11,0.5999713664629728,247,0
7421,12,2.584461100701753,247,0
7422,13,1.5155547220605001,247,0
7423,14,2.80845270520157,247,0
7424,15,1.56330692036795,247,0
7425,16,5.308767150339966,247,0
7426,17,1.2309068444275502,247,0
7427,18,0.7225366379836208,247,0
7428,19,2.118747660323155,247,0
7429,20,4.102172505950342,247,0
7430,21,3.8551800333736006,247,0
7431,22,2.201266706860189,247,0
7432,23,3.756898255767083,247,0
7433,24,0.8224107771142392,247,0
7434,25,3.9643205163764446,247,0
7435,26,4.757005577331345,247,0
7436,27,0.3604052949133188,247,0
7437,28,3.267882117609618,247,0
7438,29,3.000120588412901,247,0
7439,30,4.530100599397344,247,0
7440,1,2.2350781229171734,248,1
7441,2,4.4863646968362545,248,0
7442,3,2.01955033328205,248,0
7443,4,6.004473770976025,248,0
7444,5,4.266709767785445,248,0
7445,6,4.7705549556391125,248,0
7446,7,4.568248042092048,248,0
7447,8,1.8184464469653003,248,0
7448,9,4.373861163951744,248,0
7449,10,3.804801803727963,248,0
7450,11,0.5523843072657071,248,0
7451,12,2.555875312799367,248,0
7452,13,1.496668782269714,248,0
7453,14,2.794537764355806,248,0
7454,15,1.6773552786710886,248,0
7455,16,5.30639551262102,248,0
7456,17,1.4177285227234133,248,0
7457,18,0.6902348626096747,248,0
7458,19,2.116837662999153,248,0
7459,20,3.9945023536184427,248,0
7460,21,3.860341185101299,248,0
7461,22,2.17376751553654,248,0
7462,23,3.7065613017893067,248,0
7463,24,0.7978687049977953,248,0
7464,25,4.001126322772756,248,0
7465,26,4.753528844828754,248,0
7466,27,0.3825017860539644,248,0
7467,28,3.287013412358377,248,0
7468,29,2.9759104995791326,248,0
7469,30,4.61357098261326,248,0
7470,1,2.46192183007637,249,1
7471,2,4.478724223262971,249,0
7472,3,2.033253792905599,249,0
7473,4,5.9656689949254895,249,0
7474,5,4.193393934617715,249,0
7475,6,4.786045468636116,249,0
7476,7,4.65734665850656,249,0
7477,8,1.8344741497653494,249,0
7478,9,4.274763869349408,249,0
7479,10,3.797450200548734,249,0
7480,11,0.6223851273906719,249,0
7481,12,2.5298607044311265,249,0
7482,13,1.4856226331905764,249,0
7483,14,2.8033124905671722,249,0
7484,15,1.9615701180187366,249,0
7485,16,5.2440838710360715,249,0
7486,17,1.5606960116530582,249,0
7487,18,0.704156404933687,249,0
7488,19,2.0723288775805973,249,0
7489,20,4.013384702734747,249,0
7490,21,3.8204000273522167,249,0
7491,22,2.0557898902837755,249,0
7492,23,3.614072501096134,249,0
7493,24,0.8017140048969584,249,0
7494,25,4.007125224754596,249,0
7495,26,4.683767954445431,249,0
7496,27,0.43850177838444093,249,0
7497,28,3.253349873072281,249,0
7498,29,3.005534884913133,249,0
7499,30,4.52316430603148,249,0
7500,1,2.629530230086576,250,1
7501,2,4.45282252850301,250,0
7502,3,1.976934725059993,250,0
7503,4,6.033187805730202,250,0
7504,5,4.218228762408357,250,0
7505,6,4.777114078796736,250,0
7506,7,4.5860248380304816,250,0
7507,8,1.7695661939530238,250,0
7508,9,4.197200541927771,250,0
7509,10,3.791332811641239,250,0
7510,11,0.5964572949621146,250,0
7511,12,2.59556103829961,250,0
7512,13,1.440295383020165,250,0
7513,14,2.7595059925395766,250,0
7514,15,2.0642643266077223,250,0
7515,16,5.265463287030705,250,0
7516,17,1.6738344211348581,250,0
7517,18,0.7309282326168483,250,0
7518,19,2.0929583303822707,250,0
7519,20,4.027731380980179,250,0
7520,21,3.842908310579364,250,0
7521,22,1.887488947435198,250,0
7522,23,3.6368184289927337,250,0
7523,24,0.8506461993166154,250,0
7524,25,3.9805059936425784,250,0
7525,26,4.669960061573182,250,0
7526,27,0.3856997410059973,250,0
7527,28,3.200293781530824,250,0
7528,29,2.996834431764342,250,0
7529,30,4.593328965529022,250,0
7530,1,2.7095339396302522,251,1
7531,2,4.494607281619168,251,0
7532,3,1.9689961052067961,251,0
7533,4,5.971811278104284,251,0
7534,5,4.243086427860077,251,0
7535,6,4.764919884572314,251,0
7536,7,4.60665543128159,251,0
7537,8,1.7127047392742267,251,0
7538,9,4.067540922501826,251,0
7539,10,3.7947749275862135,251,0
7540,11,0.550866059410886,251,0
7541,12,2.5951623238417914,251,0
7542,13,1.5347206722667426,251,0
7543,14,2.764873804311822,251,0
7544,15,2.166840475730385,251,0
7545,16,5.208133669115391,251,0
7546,17,1.6591192735024687,251,0
7547,18,0.6956649262497876,251,0
7548,19,2.1061280884317384,251,0
7549,20,4.014541316829625,251,0
7550,21,3.8114898980667324,251,0
7551,22,1.7382340687696431,251,0
7552,23,3.546170744532429,251,0
7553,24,0.8730112580722253,251,0
7554,25,5.01838155299148,251,0
7555,26,4.676362515372752,251,0
7556,27,0.40717286733871066,251,0
7557,28,3.1228009253512496,251,0
7558,29,3.0362692852434354,251,0
7559,30,4.5505165627913735,251,0
7560,1,2.764165515626314,252,1
7561,2,4.463999688811136,252,0
7562,3,2.021518015740922,252,0
7563,4,5.953430918217552,252,0
7564,5,4.218211471973809,252,0
7565,6,4.710947319033225,252,0
7566,7,4.565623712147546,252,0
7567,8,1.6442213908917953,252,0
7568,9,3.9338962938063746,252,0
7569,10,3.8085836725132602,252,0
7570,11,0.6313794768033113,252,0
7571,12,2.646396080510289,252,0
7572,13,1.4746365866428424,252,0
7573,14,2.759738880625565,252,0
7574,15,2.1716765176525707,252,0
7575,16,5.193337277947972,252,0
7576,17,1.5924871574632173,252,0
7577,18,0.7398885799432199,252,0
7578,19,2.058167134247049,252,0
7579,20,4.0256819201432625,252,0
7580,21,3.842297577870391,252,0
7581,22,1.554731427196445,252,0
7582,23,3.502224546485295,252,0
7583,24,0.8207671942229022,252,0
7584,25,4.902536783551461,252,0
7585,26,4.696018699593171,252,0
7586,27,0.3943211418500622,252,0
7587,28,3.072048331328169,252,0
7588,29,3.0330733849095086,252,0
7589,30,4.565117098387753,252,0
7590,1,2.6707216852954967,253,1
7591,2,4.462176247801971,253,0
7592,3,1.9554018036433631,253,0
7593,4,5.940832527333725,253,0
7594,5,4.254170202470425,253,0
7595,6,4.751120562221026,253,0
7596,7,4.650450532964955,253,0
7597,8,1.6391500175078877,253,0
7598,9,3.8208941798260088,253,0
7599,10,4.751861530859789,253,0
7600,11,0.5869822173887226,253,0
7601,12,2.615586734056128,253,0
7602,13,1.4515112957770246,253,0
7603,14,3.7414684444995587,253,0
7604,15,2.1464257095455985,253,0
7605,16,5.120913200642287,253,0
7606,17,1.4209792639434788,253,0
7607,18,0.7343161908390429,253,0
7608,19,2.0508605653737217,253,0
7609,20,3.9915584245629097,253,0
7610,21,3.7886440378510255,253,0
7611,22,1.396841890274239,253,0
7612,23,3.377229852833222,253,0
7613,24,0.7992911437403324,253,0
7614,25,4.755066483037647,253,0
7615,26,4.764589939911961,253,0
7616,27,0.39687470946844156,253,0
7617,28,2.9904843070637837,253,0
7618,29,2.970112817113776,253,0
7619,30,4.5314699389166195,253,0
7620,1,2.506095408795706,254,1
7621,2,4.411604440445667,254,0
7622,3,1.9730510737216056,254,0
7623,4,5.91177589705981,254,0
7624,5,4.239513545655987,254,0
7625,6,4.773252549561669,254,0
7626,7,4.63777075831894,254,0
7627,8,1.6045063699000242,254,0
7628,9,3.8556567694847312,254,0
7629,10,4.655820187433625,254,0
7630,11,0.5424355162423559,254,0
7631,12,2.7132199514509026,254,0
7632,13,1.502959359924984,254,0
7633,14,3.7034517888879117,254,0
7634,15,1.943867384994897,254,0
7635,16,5.079806007347464,254,0
7636,17,1.2185764038309714,254,0
7637,18,0.7655314610270333,254,0
7638,19,2.131256056105478,254,0
7639,20,4.012187342270976,254,0
7640,21,3.806813470135076,254,0
7641,22,1.323106461138988,254,0
7642,23,3.2165779301177224,254,0
7643,24,0.8098166489950774,254,0
7644,25,4.707002631141804,254,0
7645,26,4.723215575053872,254,0
7646,27,0.4479402622222239,254,0
7647,28,2.990374381953356,254,0
7648,29,2.9655648542495157,254,0
7649,30,4.498386210607306,254,0
7650,1,2.2332476270056736,255,1
7651,2,4.506854961887466,255,0
7652,3,1.9581209533252681,255,0
7653,4,5.9369122904387295,255,0
7654,5,4.227497823214483,255,0
7655,6,4.774001603877303,255,0
7656,7,4.659330627390819,255,0
7657,8,1.573735093291509,255,0
7658,9,3.859639051242738,255,0
7659,10,4.574533436972217,255,0
7660,11,0.5978289614966972,255,0
7661,12,2.850215311794496,255,0
7662,13,1.4647173032948841,255,0
7663,14,3.7638238404025226,255,0
7664,15,1.7543749413062604,255,0
7665,16,5.10332579078686,255,0
7666,17,1.032825908004349,255,0
7667,18,0.7547949171326298,255,0
7668,19,2.0958021881052087,255,0
7669,20,3.9449198019269587,255,0
7670,21,3.837587316700643,255,0
7671,22,1.2149055149464512,255,0
7672,23,3.119209190942049,255,0
7673,24,0.826811869537592,255,0
7674,25,4.569184323946993,255,0
7675,26,4.704698589606686,255,0
7676,27,0.3805985038649538,255,0
7677,28,2.8195544833239916,255,0
7678,29,3.047528343315959,255,0
7679,30,4.568046087913658,255,0
7680,1,2.126931196337181,256,1
7681,2,4.420482744704714,256,0
7682,3,1.9719023270763592,256,0
7683,4,5.857116082306672,256,0
7684,5,4.286247660415575,256,0
7685,6,4.745103815628789,256,0
7686,7,4.642816571793088,256,0
7687,8,1.5940462936667472,256,0
7688,9,3.8669108336747455,256,0
7689,10,4.500932363465308,256,0
7690,11,0.5604655617564716,256,0
7691,12,3.0899726228582303,256,0
7692,13,1.4948663014784427,256,0
7693,14,3.81586116734872,256,0
7694,15,1.5323181370434211,256,0
7695,16,5.070772098020225,256,0
7696,17,0.842633165729535,256,0
7697,18,0.7334093775246556,256,0
7698,19,2.1321880289676134,256,0
7699,20,3.9657408075273852,256,0
7700,21,3.78739831551703,256,0
7701,22,1.1951777245848905,256,0
7702,23,2.9976325593500044,256,0
7703,24,0.8103717319933147,256,0
7704,25,4.530574198561459,256,0
7705,26,4.756275634496457,256,0
7706,27,0.41371550399088525,256,0
7707,28,2.7483991296332424,256,0
7708,29,3.010263787889659,256,0
7709,30,4.498420686906258,256,0
7710,1,1.9651973414504273,257,1
7711,2,4.431298755094516,257,0
7712,3,1.973345743283423,257,0
7713,4,5.7694480005973725,257,0
7714,5,4.254542747647171,257,0
7715,6,4.806418272616911,257,1
7716,7,4.596025675078655,257,0
7717,8,1.5712792041155856,257,0
7718,9,3.821372360861532,257,0
7719,10,4.3635900963095136,257,0
7720,11,0.6155150162429207,257,0
7721,12,3.229722036950725,257,0
7722,13,1.4949652651697973,257,0
7723,14,3.741091400641994,257,0
7724,15,1.3878039075599926,257,0
7725,16,5.046149249581372,257,0
7726,17,0.7653437109191409,257,0
7727,18,0.7112807170031055,257,0
7728,19,2.06782205549747,257,0
7729,20,3.9698682624392174,257,0
7730,21,3.883702570193843,257,0
7731,22,1.2070200080324454,257,0
7732,23,2.8475398511149974,257,0
7733,24,0.8046646073689643,257,0
7734,25,4.4929374047343265,257,0
7735,26,4.712847449562201,257,0
7736,27,0.3929893239965127,257,0
7737,28,2.6223160221774253,257,0
7738,29,3.0424930427214685,257,0
7739,30,4.583507461970243,257,0
7740,1,1.8806633797376906,258,1
7741,2,4.413355347575902,258,0
7742,3,1.993981174765912,258,0
7743,4,5.769096295808189,258,0
7744,5,4.204320934955319,258,0
7745,6,4.740402779311828,258,1
7746,7,4.5894423597462914,258,0
7747,8,1.5427648016973194,258,0
7748,9,3.841319460794339,258,0
7749,10,4.328387773239539,258,0
7750,11,0.6169278784118095,258,0
7751,12,3.3935459150149216,258,0
7752,13,1.4808614564756257,258,0
7753,14,3.726052477554486,258,0
7754,15,1.2869850166226515,258,0
7755,16,5.109462366931741,258,0
7756,17,0.7268337452843298,258,0
7757,18,0.7615010035943789,258,0
7758,19,2.10434962678166,258,0
7759,20,3.982042920615669,258,0
7760,21,3.9467075004958962,258,0
7761,22,1.2035538644121897,258,0
7762,23,2.820986990119337,258,0
7763,24,0.8549051479324857,258,0
7764,25,4.410328416674778,258,0
7765,26,4.69953220239846,258,0
7766,27,0.3570976751433366,258,0
7767,28,2.4617933694827583,258,0
7768,29,2.962528061049849,258,0
7769,30,4.496392821953287,258,0
7770,1,1.8496336553687387,259,1
7771,2,4.472185960535442,259,0
7772,3,1.9954465277595277,259,0
7773,4,5.658006196275763,259,0
7774,5,4.247335967472864,259,0
7775,6,4.799576940913332,259,1
7776,7,4.634426654628779,259,0
7777,8,1.5624997102454945,259,0
7778,9,3.8558847635976106,259,0
7779,10,4.281505858793581,259,0
7780,11,0.6330404066406566,259,0
7781,12,3.590446226850475,259,0
7782,13,1.5199003359398424,259,0
7783,14,3.7963127291645438,259,0
7784,15,1.2599039075664447,259,0
7785,16,5.048285694498625,259,0
7786,17,0.6870545807251011,259,0
7787,18,0.7596008573380184,259,0
7788,19,2.0563068204383708,259,0
7789,20,4.023820982016748,259,0
7790,21,3.993704135343637,259,0
7791,22,1.1878181421860836,259,0
7792,23,2.8245389310977815,259,0
7793,24,0.7820911911808401,259,0
7794,25,4.398354237883772,259,0
7795,26,4.763673403730537,259,0
7796,27,0.3999161402009917,259,0
7797,28,2.3720152528784917,259,0
7798,29,3.0093645106453724,259,0
7799,30,4.539227946151272,259,0
7800,1,1.7951734619154076,260,1
7801,2,4.430655781549019,260,0
7802,3,2.0426400623518957,260,0
7803,4,5.566046538435304,260,0
7804,5,5.269399983048614,260,0
7805,6,4.87032690515599,260,1
7806,7,4.601066301374499,260,0
7807,8,1.4902456570492242,260,0
7808,9,3.80607239052038,260,0
7809,10,4.198640868924807,260,0
7810,11,0.5853326241576409,260,0
7811,12,3.4930718673364267,260,0
7812,13,1.4627851805408827,260,0
7813,14,3.7405937270682146,260,0
7814,15,1.2411480578849938,260,0
7815,16,5.012303443723094,260,0
7816,17,0.7180512994611292,260,0
7817,18,0.7041442630441369,260,0
7818,19,2.060166473911638,260,0
7819,20,4.018343002013283,260,0
7820,21,4.136966214612607,260,0
7821,22,1.1792394200846377,260,0
7822,23,2.8358618349146982,260,0
7823,24,0.8352297517904261,260,0
7824,25,4.270320348625832,260,0
7825,26,4.758960737639799,260,0
7826,27,0.43231738994307894,260,0
7827,28,2.3784048313276323,260,0
7828,29,3.0106556004508325,260,0
7829,30,4.563598861459202,260,0
7830,1,1.754865918389026,261,1
7831,2,4.426186707599022,261,0
7832,3,2.0062247865407548,261,0
7833,4,5.564099306615177,261,0
7834,5,5.1402711983983655,261,0
7835,6,4.961588106955249,261,1
7836,7,4.62127652544871,261,0
7837,8,2.3833127741716638,261,0
7838,9,3.795184558898076,261,0
7839,10,4.107816674425565,261,0
7840,11,0.5806413590279642,261,0
7841,12,3.4704043380484775,261,0
7842,13,1.4811517335471118,261,0
7843,14,3.78343130431982,261,0
7844,15,1.2377246667598127,261,0
7845,16,5.00674712038367,261,0
7846,17,0.671035111705733,261,0
7847,18,0.7802898301351385,261,0
7848,19,2.085236668911209,261,0
7849,20,3.9443658952199843,261,0
7850,21,4.358983343406294,261,0
7851,22,1.237661875022543,261,0
7852,23,2.852747064134447,261,0
7853,24,0.8606833797597533,261,0
7854,25,4.2854664616560445,261,0
7855,26,4.7697938106995155,261,0
7856,27,0.3608583539067368,261,0
7857,28,2.342478434600726,261,0
7858,29,3.0427831522474245,261,0
7859,30,4.530620064853327,261,0
7860,1,1.7993325456517506,262,0
7861,2,4.417041222274075,262,0
7862,3,2.0275542918521006,262,0
7863,4,5.433228118056112,262,0
7864,5,4.9795873064616165,262,0
7865,6,5.095120425703599,262,1
7866,7,4.565280770976097,262,0
7867,8,2.3026183426310465,262,0
7868,9,3.857915734996381,262,0
7869,10,4.106947636211829,262,0
7870,11,0.6104932315998387,262,0
7871,12,3.2475679914607776,262,0
7872,13,1.4900576872444353,262,0
7873,14,3.7520395724505966,262,0
7874,15,1.1958015126298485,262,0
7875,16,5.007971705820139,262,0
7876,17,0.6503798566616571,262,0
7877,18,0.6952551585941026,262,0
7878,19,2.066008269335054,262,0
7879,20,3.9481923111793114,262,0
7880,21,4.551733246926859,262,0
7881,22,1.2211245978420213,262,0
7882,23,2.8576329595305845,262,0
7883,24,0.807929527688525,262,0
7884,25,4.249587751571078,262,0
7885,26,4.762529367666218,262,0
7886,27,0.35794224177819894,262,0
7887,28,2.3282569565119,262,0
7888,29,2.966473948816179,262,0
7889,30,4.513018765833365,262,0
7890,1,1.7515846224313794,263,0
7891,2,4.418516559564153,263,0
7892,3,2.9656275510829015,263,0
7893,4,5.326655539107996,263,0
7894,5,4.9656256721307,263,0
7895,6,5.239468500661653,263,1
7896,7,4.570843594041497,263,0
7897,8,2.149865572297952,263,0
7898,9,3.8158109345187383,263,0
7899,10,4.053830160908207,263,0
7900,11,0.5483927366893832,263,0
7901,12,3.094880192071878,263,0
7902,13,1.5026509464620685,263,0
7903,14,3.7536945824982624,263,0
7904,15,1.2634119590226636,263,0
7905,16,5.073702090088752,263,0
7906,17,0.6759861700439461,263,0
7907,18,0.6943184178818698,263,0
7908,19,2.0508086131683054,263,0
7909,20,3.9666774009499557,263,0
7910,21,4.678831357024474,263,0
7911,22,1.1825017983530852,263,0
7912,23,2.8217884334206227,263,0
7913,24,0.84163585011798,263,0
7914,25,4.23027468812792,263,0
7915,26,4.8419422444518725,263,0
7916,27,0.3663462090778947,263,0
7917,28,2.3417553477903295,263,0
7918,29,2.9807575053607995,263,0
7919,30,4.567204514513725,263,0
7920,1,1.7182269891499156,264,0
7921,2,4.46665273389601,264,0
7922,3,2.8558531217578027,264,0
7923,4,5.13738442955286,264,0
7924,5,4.8307287102733785,264,0
7925,6,5.427872997394744,264,1
7926,7,4.6181918179916135,264,0
7927,8,2.067490505617153,264,0
7928,9,3.813968668070119,264,0
7929,10,4.0839277621136665,264,0
7930,11,0.589837222434503,264,0
7931,12,2.88449754592746,264,0
