label,mean_intensity,frame
27,2.835482631,244
28,5.509014563,244
29,4.167134843,244
30,5.262493524,244
1,2.883975497,245
2,4.749522091,245
3,1.476925836,245
4,3.043233863,245
5,1.444086393,245
6,4.789577845,245
7,4.77862654,245
8,5.763054748,245
9,1.873926065,245
10,2.50644765,245
11,1.593519817,245
12,4.868999111,245
13,0.16972351,245
14,3.143943242,245
15,5.563497961,245
16,1.399853988,245
17,6.525170917,245
18,5.744475474,245
19,5.050411779,245
20,6.686618144,245
21,3.145099037,245
22,4.662327809,245
23,4.45041593,245
24,5.69636382,245
25,0.587053614,245
26,0.942654831,245
27,2.859495792,245
28,5.542385695,245
29,4.258683891,245
30,5.345158697,245
1,2.904562411,246
2,4.680368621,246
3,1.46613012,246
4,3.069770992,246
5,1.456429964,246
6,4.827118932,246
7,4.779887914,246
8,5.755620872,246
9,1.891959137,246
10,2.443795155,246
11,1.630214345,246
12,4.956729892,246
13,0.089164653,246
14,3.194010351,246
15,5.511824366,246
16,1.469006879,246
17,6.470753166,246
18,5.735234302,246
19,5.039010055,246
20,6.618698807,246
21,3.096492743,246
22,4.717374009,246
23,4.477092814,246
24,5.714027991,246
25,0.569657239,246
26,0.98869147,246
27,2.789016574,246
28,5.573857226,246
29,4.276288695,246
30,5.310498602,246
1,2.890303198,247
2,4.71646766,247
3,1.52650213,247
4,3.122368049,247
5,1.454927021,247
6,4.780570353,247
7,4.829974105,247
8,5.782910228,247
9,1.89397173,247
10,2.494557356,247
11,1.710973915,247
12,4.917972744,247
13,0.140538643,247
14,3.226738921,247
15,5.520516611,247
16,1.370568949,247
17,6.4965949,247
18,5.725765565,247
19,5.02687463,247
20,6.630893954,247
21,3.136717797,247
22,4.668386556,247
23,4.465147658,247
24,5.632772001,247
25,0.615643951,247
26,0.993256978,247
27,2.809449656,247
28,5.591462701,247
29,4.302104962,247
30,5.320213365,247
1,2.903753347,248
2,4.637499978,248
3,1.563056262,248
4,3.153114944,248
5,1.463477616,248
6,4.781356455,248
7,4.848541251,248
8,5.771852839,248
9,1.907674074,248
10,2.507932043,248
11,1.671324229,248
12,4.979737806,248
13,0.106212276,248
14,3.24890234,248
15,5.56872165,248
16,1.455837811,248
17,6.522545034,248
18,5.728171881,248
19,5.047809274,248
20,6.659991315,248
21,3.081272524,248
22,4.704702854,248
23,4.438174686,248
24,5.731406491,248
25,0.555880046,248
26,0.931174913,248
27,2.791153,248
28,5.622777124,248
29,4.241229609,248
30,5.362225038,248
1,2.975370359,249
2,4.707121625,249
3,1.575069201,249
4,3.179480024,249
5,1.489347886,249
6,4.766019933,249
7,4.870775111,249
8,5.746415263,249
9,1.906588115,249
10,2.527212337,249
11,1.755874045,249
12,4.975069489,249
13,0.122205077,249
14,3.250222647,249
15,5.527249095,249
16,1.406324019,249
17,6.481942793,249
18,5.751813725,249
19,5.006190962,249
20,6.611779323,249
21,3.115180281,249
22,4.655970816,249
23,4.461763844,249
24,5.650496168,249
25,0.530581267,249
26,0.981092098,249
27,2.862321039,249
28,5.604467394,249
29,4.310944793,249
30,5.414681141,249
1,2.995485663,250
2,4.635225262,250
3,1.521086065,250
4,3.182676974,250
5,1.454359888,250
6,4.727128327,250
7,4.854992041,250
8,3.755457787,250
9,1.953120038,250
10,2.530714343,250
11,1.725624763,250
12,5.014194214,250
13,0.117347062,250
14,3.31159317,250
15,3.556873718,250
16,1.391595844,250
17,4.439611145,250
18,3.687367225,250
19,2.987930083,250
20,4.635063649,250
21,3.063664949,250
22,4.704010569,250
23,2.479451441,250
24,3.679231689,250
25,0.594062374,250
26,0.96822979,250
27,2.837923392,250
28,5.657234541,250
29,4.35134522,250
30,5.458211031,250
1,3.021221635,251
2,4.666165534,251
3,1.585214957,251
4,3.155567405,251
5,1.472614581,251
6,4.743273719,251
7,4.859885494,251
8,3.779593384,251
9,1.950251955,251
10,2.562648189,251
11,1.71505819,251
12,4.98537499,251
13,0.070697884,251
14,3.346183932,251
15,3.560954879,251
16,1.453784647,251
17,4.445266405,251
18,3.745408,251
19,3.016982317,251
20,4.66151828,251
21,3.098562998,251
22,4.639107428,251
23,2.410614247,251
24,3.719409764,251
25,0.558006633,251
26,0.93791555,251
27,2.804124907,251
28,5.667260392,251
29,4.316441793,251
30,5.462633419,251
1,3.045878539,252
2,4.714071466,252
3,1.56769736,252
4,3.212880266,252
5,1.45678692,252
6,4.77915803,252
7,4.925718555,252
8,3.729706615,252
9,2.027462521,252
10,2.619530799,252
11,1.806295887,252
12,4.996361295,252
13,0.114733132,252
14,3.372621235,252
15,3.534817429,252
16,1.371707027,252
17,4.488854631,252
18,3.768171144,252
19,3.020664153,252
20,4.61127427,252
21,3.14252756,252
22,4.651280043,252
23,2.407500683,252
24,3.65471083,252
25,0.576722526,252
26,0.96511818,252
27,2.786349202,252
28,5.695915908,252
29,4.385920833,252
30,5.495780211,252
1,3.025728804,253
2,4.661152189,253
3,1.601448924,253
4,3.207867188,253
5,1.481389235,253
6,4.76734093,253
7,4.911732226,253
8,3.722434208,253
9,1.994949127,253
10,2.613152029,253
11,1.783257495,253
12,5.105666538,253
13,0.156442691,253
14,3.379298723,253
15,3.601309226,253
16,1.439228934,253
17,4.534759297,253
18,3.684368754,253
19,3.019612615,253
20,4.636232779,253
21,3.135030899,253
22,4.679848899,253
23,2.452187446,253
24,3.679886313,253
25,0.538190351,253
26,0.953032497,253
27,2.84056327,253
28,5.627651886,253
29,4.34939285,253
30,5.435846034,253
1,3.044786273,254
2,4.684770667,254
3,1.695950762,254
4,3.209614018,254
5,1.440757134,254
6,4.767105367,254
7,4.904987115,254
8,3.690835845,254
9,1.999962644,254
10,2.64579548,254
11,1.828229173,254
12,5.061713176,254
13,0.12856708,254
14,3.403887485,254
15,3.590713121,254
16,1.451664778,254
17,4.507136313,254
18,3.692655268,254
19,3.022287357,254
20,4.661181233,254
21,3.200139034,254
22,4.702295064,254
23,2.419564414,254
24,3.645465009,254
25,0.582600202,254
26,0.981091501,254
27,2.825913079,254
28,5.743119605,254
29,4.379154506,254
30,5.448943213,254
1,3.094504242,255
2,4.753560278,255
3,1.631574137,255
4,3.288274194,255
5,1.478592565,255
6,4.865961925,255
7,4.992180377,255
8,3.772409844,255
9,2.069382807,255
10,2.66178277,255
11,1.875673277,255
12,5.136757956,255
13,0.201504028,255
14,3.393924075,255
15,3.578704061,255
16,1.43819306,255
17,4.444906978,255
18,3.750253128,255
19,3.060650469,255
20,4.667093075,255
21,3.20921196,255
22,4.715806101,255
23,2.472815182,255
24,3.671714423,255
25,0.658220423,255
26,0.950513288,255
27,2.87770074,255
28,5.713922402,255
29,4.428641682,255
30,5.51763609,255
1,3.099711197,256
2,4.776555358,256
3,1.687253479,256
4,3.228069751,256
5,1.512555399,256
6,4.902932894,256
7,5.014979043,256
8,3.769852807,256
9,2.093709247,256
10,2.731726655,256
11,1.802359734,256
12,5.174765366,256
13,0.173283144,256
14,3.441498448,256
15,3.514266097,256
16,1.482366446,256
17,4.456751447,256
18,3.722318099,256
19,3.05600454,256
20,4.70235332,256
21,3.180925341,256
22,4.780517206,256
23,2.427785998,256
24,3.649920336,256
25,0.645965277,256
26,1.037551685,256
27,2.930810704,256
28,5.766427765,256
29,4.466458596,256
30,5.510935442,256
1,3.124951572,257
2,4.795518347,257
3,1.719220317,257
4,3.334443396,257
5,1.550471304,257
6,4.910979807,257
7,4.993394111,257
8,3.700200189,257
9,2.14141766,257
10,2.754706142,257
11,1.827051735,257
12,5.116013542,257
13,0.169192077,257
14,3.409300097,257
15,3.517079712,257
16,1.531555982,257
17,4.514947673,257
18,3.718944796,257
19,3.053351681,257
20,4.674312713,257
21,3.176418796,257
22,4.740699521,257
23,2.449665863,257
24,3.668569565,257
25,0.648316803,257
26,1.000059681,257
27,2.935705603,257
28,5.719369958,257
29,4.435729074,257
30,5.584751271,257
1,3.154374231,258
2,4.831179105,258
3,1.747691321,258
4,3.310455023,258
5,1.53816752,258
6,4.947424689,258
7,4.974373189,258
8,3.747440475,258
9,2.131964595,258
10,2.73351202,258
11,1.909468033,258
12,5.14142757,258
13,0.224237658,258
14,3.438837662,258
15,3.555744845,258
16,1.569423379,258
17,4.521959335,258
18,3.692286597,258
19,3.045921659,258
20,4.651251731,258
21,3.286813449,258
22,4.796506761,258
23,2.426147846,258
24,3.669553212,258
25,0.706814012,258
26,1.106866388,258
27,2.967885867,258
28,5.766283736,258
29,4.459704574,258
30,5.589184641,258
1,3.183835579,259
2,4.849845801,259
3,1.753449772,259
4,3.348067505,259
5,1.581394152,259
6,4.920033007,259
7,5.025625905,259
8,3.736152907,259
9,2.1288546,259
10,2.737271998,259
11,1.885644939,259
12,5.201236555,259
13,0.314253527,259
14,3.450721167,259
15,3.522538045,259
16,1.530571041,259
17,4.499584818,259
18,3.729266938,259
19,3.060122788,259
20,4.702813268,259
21,3.327163347,259
22,4.878898155,259
23,2.461229111,259
24,3.731523869,259
25,0.7690775,259
26,1.141441683,259
27,2.99239915,259
28,5.773875773,259
29,4.481666958,259
30,5.639098751,259
1,3.148674641,260
2,4.857816893,260
3,1.718502069,260
4,3.370322829,260
5,1.632136803,260
6,5.028961621,260
7,5.087237142,260
8,3.701625647,260
9,2.194647783,260
10,2.734976553,260
11,1.895932659,260
12,5.25153552,260
13,0.288119002,260
14,3.48580868,260
15,3.604293257,260
16,1.661248329,260
17,4.502257676,260
18,3.691244465,260
19,2.975629442,260
20,4.688266449,260
21,3.355166285,260
22,4.838917493,260
23,2.417986098,260
24,3.731688093,260
25,0.742499081,260
26,1.119718349,260
27,3.068086315,260
28,5.795935664,260
29,4.505132482,260
30,5.58754525,260
1,3.1724735,261
2,4.907397891,261
3,1.770211195,261
4,3.413939291,261
5,1.741799946,261
6,4.992782799,261
7,5.117100859,261
8,3.78781156,261
9,2.188414564,261
10,2.839676851,261
11,1.901478787,261
12,5.266612171,261
13,0.383148037,261
14,3.487667988,261
15,3.522318734,261
16,1.624206828,261
17,4.440649104,261
18,3.72625198,261
19,2.992292304,261
20,4.629779043,261
21,3.326089845,261
22,4.966663441,261
23,2.408691438,261
24,3.643685418,261
25,0.805802997,261
26,1.168568203,261
27,3.108741324,261
28,5.799135429,261
29,4.523957867,261
30,5.630684506,261
1,3.164353479,262
2,4.934147789,262
3,1.809376309,262
4,3.408134566,262
5,1.720941104,262
6,5.111392935,262
7,5.067310811,262
8,3.711224326,262
9,2.162354783,262
10,2.770399338,262
11,1.919767351,262
12,5.245358369,262
13,0.427623015,262
14,3.575311251,262
15,3.555213494,262
16,1.67427206,262
17,4.520668385,262
18,3.754951464,262
19,3.015285572,262
20,4.622862387,262
21,3.45624609,262
22,5.0142205,262
23,2.411493916,262
24,3.704803668,262
25,0.894320117,262
26,1.227492688,262
27,3.109983102,262
28,5.88742633,262
29,4.560857473,262
30,5.652270223,262
1,3.232823379,263
2,5.052790206,263
3,1.786431874,263
4,3.425901036,263
5,1.781967641,263
6,5.161689016,263
7,5.073700978,263
8,3.696478155,263
9,2.231051891,263
10,2.814181751,263
11,2.01507132,263
12,5.294621925,263
13,0.420473732,263
14,3.530474649,263
15,3.542878816,263
16,1.723218493,263
17,4.51664288,263
18,3.70441637,263
19,3.050433427,263
20,4.677359314,263
21,3.428270131,263
22,4.970402766,263
23,2.501806597,263
24,3.637381339,263
25,0.861647798,263
26,1.284985073,263
27,3.135243863,263
28,5.827814259,263
29,4.606761607,263
30,5.646103934,263
1,3.198629673,264
2,5.068856769,264
3,1.832747998,264
4,3.391212962,264
5,1.801945746,264
6,5.181951807,264
7,5.174778742,264
8,3.749239475,264
9,2.28530877,264
10,2.834263424,264
11,1.971106183,264
12,5.248725562,264
13,0.442353285,264
14,3.529034721,264
15,3.570405353,264
16,1.749225602,264
17,4.463718873,264
18,3.726668551,264
19,3.016296549,264
20,4.665766467,264
21,3.523404639,264
22,5.03924564,264
23,2.420609374,264
24,3.635225992,264
25,0.964947016,264
26,1.302626588,264
27,3.199199054,264
28,5.878180653,264
29,4.605225901,264
30,5.701235675,264
1,3.261635327,265
2,5.101598016,265
3,1.821045696,265
4,3.45642864,265
5,1.894409266,265
6,5.259889184,265
7,5.146024271,265
8,3.763641405,265
9,2.254178258,265
10,2.856537012,265
11,2.024474982,265
12,5.352934876,265
13,0.557478595,265
14,3.591952064,265
15,3.519370351,265
16,1.808744085,265
17,4.508683031,265
18,3.777791531,265
19,3.040583452,265
20,4.688745512,265
21,3.59278292,265
22,5.098353739,265
23,2.477228578,265
24,3.64274018,265
25,1.005424009,265
26,1.384135147,265
27,3.222891429,265
28,5.884411242,265
29,4.659060193,265
30,5.706595014,265
1,3.289380069,266
2,5.160929522,266
3,1.845623315,266
4,3.439644818,266
5,1.914615648,266
6,5.271944856,266
7,5.181299954,266
8,3.692999082,266
9,2.264219656,266
10,2.860965648,266
11,2.058332682,266
12,5.371666461,266
13,0.569390101,266
14,3.565020335,266
15,3.549498353,266
16,1.948289932,266
17,4.45930082,266
18,3.747254976,266
19,2.979675968,266
20,4.683658656,266
21,3.578764212,266
22,5.191968877,266
23,2.413173373,266
24,3.728755356,266
25,1.065159488,266
26,1.407881282,266
27,3.321086137,266
28,5.945914162,266
29,4.673429733,266
30,5.726978651,266
1,3.283809811,267
2,5.264683264,267
3,1.897497873,267
4,3.518411375,267
5,1.962472573,267
6,5.296171045,267
7,5.243970519,267
8,3.755626501,267
9,2.268974101,267
10,2.942893187,267
11,2.06061826,267
12,5.311644113,267
13,0.671757221,267
14,3.590404824,267
15,3.533937214,267
16,1.936402602,267
17,4.441848375,267
18,3.762725611,267
19,2.991021359,267
20,4.672299304,267
21,3.701247344,267
22,5.229148409,267
23,2.417196788,267
24,3.726293145,267
25,1.087539927,267
26,1.438877635,267
27,3.362686928,267
28,5.932475588,267
29,4.634195654,267
30,5.73862024,267
1,3.334279092,268
2,5.242307154,268
3,1.891117201,268
4,3.51593027,268
5,2.050447662,268
6,5.370933539,268
7,5.17386049,268
8,3.742983925,268
9,2.289811788,268
10,2.896866911,268
11,2.040533826,268
12,5.34525361,268
13,0.694747428,268
14,3.621329526,268
15,3.595241863,268
16,1.973428121,268
17,4.457929013,268
18,3.720074695,268
19,3.038957587,268
20,4.708416368,268
21,3.69838673,268
22,5.291009382,268
23,2.457268378,268
24,3.651599573,268
25,1.140822985,268
26,1.490598401,268
27,3.380024826,268
28,5.952990273,268
29,4.646467205,268
30,5.724079591,268
1,3.298285871,269
2,5.344177253,269
3,1.95463979,269
4,3.552770936,269
5,2.057923235,269
6,5.4451723,269
7,5.252075898,269
8,3.700081238,269
9,2.337984464,269
10,2.96814787,269
11,2.136213391,269
12,5.345366878,269
13,0.757590874,269
14,3.665865693,269
15,3.510525282,269
16,2.031179394,269
17,4.455678247,269
18,3.755376026,269
19,2.982253379,269
20,4.663137124,269
21,3.823662151,269
22,5.36090605,269
23,2.452867846,269
24,3.648374024,269
25,1.236438271,269
26,1.559043008,269
27,3.448041812,269
28,5.995964322,269
29,4.749417279,269
30,5.79463626,269
1,3.319010745,270
2,5.396058441,270
3,1.986872282,270
4,3.508955529,270
5,2.118054362,270
6,5.453039666,270
7,5.21469472,270
8,3.707007125,270
9,2.374315379,270
10,2.937081887,270
11,2.078954643,270
12,5.382563218,270
13,0.846770444,270
14,3.682795841,270
15,3.59783946,270
16,2.152341569,270
17,4.471590159,270
18,3.682640851,270
19,3.000915571,270
20,4.621088726,270
21,3.814062134,270
22,5.356868271,270
23,2.501538784,270
24,3.656260299,270
25,1.249486936,270
26,1.688068276,270
27,3.536155533,270
28,6.032439492,270
29,4.68964631,270
30,5.7959916,270
1,3.417576063,271
2,5.467625941,271
3,2.018024536,271
4,3.53330752,271
5,2.200205784,271
6,5.568976781,271
7,5.264871151,271
8,3.746552167,271
9,2.342849017,271
10,2.951790929,271
11,2.174132391,271
12,5.457027117,271
13,0.868226781,271
14,3.739480014,271
15,3.589766124,271
16,2.226863383,271
17,4.479660309,271
18,3.690881052,271
19,2.992266603,271
20,4.692605507,271
21,3.942290659,271
22,5.489402262,271
23,2.500864298,271
24,3.68376149,271
25,1.330909026,271
26,1.765997282,271
27,3.637962181,271
28,5.999341139,271
29,4.716537201,271
30,5.782638883,271
1,3.391375151,272
2,5.470156374,272
3,1.97802097,272
4,3.616500738,272
5,2.243835877,272
6,5.666725076,272
7,5.327745793,272
8,3.719390498,272
9,2.448784415,272
10,3.055720395,272
11,2.207313931,272
12,5.433303179,272
13,0.936168019,272
14,3.753498374,272
15,3.536223782,272
16,2.228966584,272
17,4.488669248,272
18,3.698896993,272
19,3.000766147,272
20,4.634963487,272
21,3.914166379,272
22,5.538508134,272
23,2.484341617,272
24,3.689177254,272
25,1.369625854,272
26,1.774415608,272
27,3.667707191,272
28,6.024801894,272
29,4.723956691,272
30,5.833341347,272
1,3.388102218,273
2,5.618031345,273
3,1.994794284,273
4,3.572116913,273
5,2.313439915,273
6,5.650091656,273
7,5.310751642,273
8,3.78358631,273
9,2.450380998,273
10,3.003830402,273
11,2.181307553,273
12,5.424351395,273
13,0.991947931,273
14,3.742222818,273
15,3.585395776,273
16,2.267835904,273
17,4.485490747,273
18,3.718785126,273
19,3.036612383,273
20,4.687508365,273
21,4.042212714,273
22,5.588153925,273
23,2.466590936,273
24,3.654366134,273
25,1.414112472,273
26,1.845460982,273
27,3.741695218,273
28,6.052008303,273
29,4.80461708,273
30,5.85044989,273
1,3.447660573,274
2,5.686865599,274
3,2.00854289,274
4,3.592074232,274
5,2.399358221,274
6,5.773175219,274
7,5.387162734,274
8,3.77162876,274
9,2.453570109,274
10,3.086982621,274
11,2.211617889,274
12,5.469774331,274
13,1.053897752,274
14,3.753001489,274
15,3.509588066,274
16,2.350888771,274
17,4.46488282,274
18,3.763164422,274
19,3.002564696,274
20,4.70548886,274
21,4.087331443,274
22,5.682228102,274
23,2.451876784,274
24,3.707869069,274
25,1.57312254,274
26,1.87171222,274
27,3.77027939,274
28,6.14470573,274
29,4.82006058,274
30,5.881971952,274
1,3.492475683,275
2,5.713114149,275
3,2.081769211,275
4,3.606199487,275
5,2.508677784,275
6,5.847652646,275
7,5.363390507,275
8,3.788111458,275
9,2.497791664,275
10,3.079360773,275
11,2.225802061,275
12,5.553730192,275
13,1.132705418,275
14,3.771318027,275
15,3.603153265,275
16,2.397178398,275
17,4.440732426,275
18,3.713216539,275
19,3.02130631,275
20,4.679457702,275
21,4.144855097,275
22,5.726232264,275
23,2.441998606,275
24,3.663162107,275
25,1.582234162,275
26,1.975077598,275
27,3.856464734,275
28,6.107086239,275
29,4.880553971,275
30,5.875852416,275
1,3.45709851,276
2,5.789075796,276
3,2.108813839,276
4,3.720678859,276
5,2.548433963,276
6,5.914042809,276
7,5.359640874,276
8,3.715721821,276
9,2.443006553,276
10,3.052723418,276
11,2.237064664,276
12,5.538600299,276
13,1.223800587,276
14,3.837110737,276
15,3.559126205,276
16,2.464676205,276
17,4.498325521,276
18,3.744052053,276
19,2.975773165,276
20,4.669381167,276
21,4.182226703,276
22,5.739181508,276
23,2.501089507,276
24,3.724419923,276
25,1.698808708,276
26,1.997249836,276
27,3.90687146,276
28,6.147310078,276
29,4.890596924,276
30,5.933475679,276
1,3.517845535,277
2,5.874084481,277
3,2.061364961,277
4,3.718819636,277
5,2.604919701,277
6,5.97811004,277
7,5.369575872,277
8,3.7867271,277
9,2.502711845,277
10,3.160522665,277
11,2.306926336,277
12,5.537288114,277
13,1.241521304,277
14,3.78495855,277
15,3.536794813,277
16,2.559911354,277
17,4.477389842,277
18,3.749521363,277
19,3.046281747,277
20,4.655816768,277
21,4.292860681,277
22,5.824409879,277
23,2.466671634,277
24,3.697879061,277
25,1.678329929,277
26,2.106329609,277
27,3.990470299,277
28,6.131605431,277
29,4.863028082,277
30,5.971991412,277
1,3.484131314,278
2,5.914348837,278
3,2.171867651,278
4,3.700434021,278
5,2.644792242,278
6,5.996032874,278
7,5.402656873,278
8,3.732878124,278
9,2.53807735,278
10,3.109714043,278
11,2.327617313,278
12,5.532365951,278
13,1.319560376,278
14,3.801073554,278
15,3.542725032,278
16,2.60154281,278
17,4.467682575,278
18,3.737208169,278
19,3.00276884,278
20,4.646219137,278
21,4.303172482,278
22,5.892630059,278
23,2.464288005,278
24,3.67584191,278
25,1.784824686,278
26,2.200324473,278
27,3.991405295,278
28,6.176537182,278
29,4.879142429,278
30,5.985806014,278
1,3.50080482,279
2,5.919791073,279
3,2.103483635,279
4,3.714802518,279
5,2.769530926,279
6,6.102529896,279
7,5.424898227,279
8,3.724506617,279
9,2.577973408,279
10,3.191022541,279
11,2.291845679,279
12,5.634369859,279
13,1.395119831,279
14,3.899385908,279
15,3.513107246,279
16,2.691057755,279
17,4.524509463,279
18,3.714314131,279
19,3.030633394,279
20,4.645078626,279
21,4.400287907,279
22,5.90965973,279
23,2.429570865,279
24,3.711197991,279
25,1.807097606,279
26,2.187480656,279
27,4.096589955,279
28,6.154943227,279
29,4.891709128,279
30,6.023203032,279
1,3.568812191,280
2,6.021958607,280
3,2.172456221,280
4,3.740159363,280
5,2.775849661,280
6,6.140322729,280
7,5.414556347,280
8,3.69478969,280
9,2.593495154,280
10,3.141979087,280
11,2.339811098,280
12,5.637877161,280
13,1.414783645,280
14,3.887586187,280
15,3.605401662,280
16,2.724605145,280
17,4.51248969,280
18,3.736295268,280
19,3.038318938,280
20,4.673415421,280
21,4.430120866,280
22,6.059394321,280
23,2.411050534,280
24,3.713998253,280
25,1.925800218,280
26,2.304159776,280
27,4.136651798,280
28,6.171045604,280
29,4.897304697,280
30,6.008068446,280
1,3.58978032,281
2,6.083437365,281
3,2.209272719,281
4,3.802694474,281
5,2.803293522,281
6,6.139194941,281
7,5.46468248,281
8,3.695031263,281
9,2.562895203,281
10,3.230532455,281
11,2.391034959,281
12,5.60398007,281
13,1.47402807,281
14,3.872999743,281
15,3.510395905,281
16,2.851745589,281
17,4.523591914,281
18,3.712816493,281
19,2.98674607,281
20,4.684905462,281
21,4.558794557,281
22,6.035224385,281
23,2.500899611,281
24,3.661254951,281
25,1.983599193,281
26,2.288489735,281
27,4.198107131,281
28,6.234484823,281
29,4.915912451,281
30,6.034816871,281
1,3.619499879,282
2,6.122026958,282
3,2.24550366,282
4,3.811406262,282
5,2.913138928,282
6,6.227565838,282
7,5.494188992,282
8,3.758955863,282
9,2.649316375,282
10,3.166501128,282
11,2.414590133,282
12,5.60287929,282
13,1.596465133,282
14,3.903508303,282
15,3.571957423,282
16,2.905134286,282
17,4.487313639,282
18,3.686977308,282
19,3.054247476,282
20,4.677629858,282
21,4.522943569,282
22,6.148960816,282
23,2.437754278,282
24,3.666178245,282
25,1.973337639,282
26,2.380537248,282
27,4.318428398,282
28,6.247517479,282
29,4.935372536,282
30,6.083987972,282
1,3.648406102,283
2,6.208293033,283
3,2.249855521,283
4,3.783828838,283
5,2.917850834,283
6,6.306743664,283
7,5.540078995,283
8,3.735547636,283
9,2.587703022,283
10,3.236396372,283
11,2.389320267,283
12,5.621575056,283
13,1.630511997,283
14,3.993242185,283
15,3.550740303,283
16,2.926255219,283
17,4.450908484,283
18,3.777870332,283
19,3.027402403,283
20,4.629619161,283
21,4.595087996,283
22,6.184872512,283
23,2.450639655,283
24,3.725802306,283
25,2.108318089,283
26,2.409097093,283
27,4.295640855,283
28,6.241379662,283
29,4.953595721,283
30,6.065757975,283
1,3.693422257,284
2,6.281088651,284
3,2.278659716,284
4,3.802760294,284
5,2.993992649,284
6,6.312647917,284
7,5.553518249,284
8,3.7124069,284
9,2.68282188,284
10,3.282202665,284
11,2.403746924,284
12,5.647990395,284
13,1.668880546,284
14,4.005982168,284
15,3.601358332,284
16,2.958020347,284
17,4.507437503,284
18,3.691308179,284
19,3.008652492,284
20,4.659176869,284
21,4.652349568,284
22,6.189815972,284
23,2.417844747,284
24,3.648680894,284
25,2.089577947,284
26,2.486273126,284
27,4.361499238,284
28,6.316491853,284
29,4.98627553,284
30,6.113187873,284
1,3.667507164,285
2,6.330970741,285
3,2.252472007,285
4,3.815229006,285
5,3.060973469,285
6,6.402737345,285
7,5.578761946,285
8,3.751151768,285
9,2.712442623,285
10,3.318778039,285
11,2.406373955,285
12,5.714069519,285
13,1.726695825,285
14,4.011050455,285
15,3.531066684,285
16,3.011454576,285
17,4.458422737,285
18,3.685824772,285
19,2.984013496,285
20,4.688942158,285
21,4.720287231,285
22,6.330489435,285
23,2.490073186,285
24,3.636421832,285
25,2.182174658,285
26,2.519141214,285
27,4.432125911,285
28,6.36706214,285
29,5.012931269,285
30,6.106528255,285
1,3.668212856,286
2,6.331817231,286
3,2.320049579,286
4,3.891459793,286
5,3.145973932,286
6,6.453655279,286
7,5.528761829,286
8,3.715040549,286
9,2.653104031,286
10,3.336258781,286
11,2.494431791,286
12,5.768909083,286
13,1.713173168,286
14,4.008334553,286
15,3.559675393,286
16,3.062844521,286
17,4.481938326,286
18,3.766443009,286
19,3.060010071,286
20,4.657348558,286
21,4.750472877,286
22,6.371517773,286
23,2.409143936,286
24,3.677612323,286
25,2.26775969,286
26,2.587437426,286
27,4.515758753,286
28,6.327376553,286
29,5.098462383,286
30,6.124881718,286
1,3.735475909,287
2,6.343742507,287
3,2.266618633,287
4,3.921906868,287
5,3.153591746,287
6,6.448950614,287
7,5.569732281,287
8,3.747517912,287
9,2.727635365,287
10,3.347341134,287
11,2.432866114,287
12,5.745747164,287
13,1.817738929,287
14,4.032184473,287
15,3.554702331,287
16,3.140102634,287
17,4.444315438,287
18,3.7087734,287
19,3.041286798,287
20,4.663440479,287
21,4.82202017,287
22,6.384445294,287
23,2.489779829,287
24,3.712327781,287
25,2.30312139,287
26,2.637544616,287
27,4.516808475,287
28,6.370307815,287
29,5.080191891,287
30,6.179168741,287
1,3.703080594,288
2,6.473773213,288
3,2.368128894,288
4,3.892014324,288
5,3.217333355,288
6,6.532059561,288
7,5.63417405,288
8,3.725675612,288
9,2.679497391,288
10,3.374237862,288
11,2.496607721,288
12,5.800407449,288
13,1.84974991,288
14,4.097716644,288
15,3.576753355,288
16,3.155378991,288
17,4.520346199,288
18,3.743619631,288
19,2.986582434,288
20,4.686891755,288
21,4.903002204,288
22,6.397784125,288
23,2.420409254,288
24,3.709373601,288
25,2.35340852,288
26,2.668721838,288
27,4.592398385,288
28,6.424189625,288
29,5.141144224,288
30,6.14067195,288
1,3.739934592,289
2,6.499064406,289
3,2.353446546,289
4,3.887644258,289
5,3.286274666,289
6,6.592599225,289
7,5.636444638,289
8,3.77210996,289
9,2.736051202,289
10,3.325380776,289
11,2.486919871,289
12,5.780741643,289
13,1.893259495,289
14,4.116809315,289
15,3.513267734,289
16,3.23577359,289
17,4.450409423,289
18,3.711490507,289
19,2.999551055,289
20,4.675904681,289
21,4.926847498,289
22,6.426937684,289
23,2.495037164,289
24,3.724159853,289
25,2.331897508,289
26,2.744210425,289
27,4.643534771,289
28,6.431085608,289
29,5.099671421,289
30,6.177086936,289
1,3.723923168,290
2,6.464383441,290
3,2.400457166,290
4,3.913807009,290
5,3.23688447,290
6,6.602068676,290
7,5.608617129,290
8,3.771824353,290
9,2.767177329,290
10,3.353917317,290
11,2.506605753,290
12,5.827051416,290
13,1.911369485,290
14,4.061799256,290
15,3.525845623,290
16,3.28125265,290
17,4.52812511,290
18,3.717735361,290
19,3.046747403,290
20,4.650712643,290
21,4.95037993,290
22,6.487857219,290
23,2.479358016,290
24,3.685526857,290
25,2.344937771,290
26,2.807176011,290
27,4.625641573,290
28,6.414327414,290
29,5.12822747,290
30,6.185685647,290
1,3.738652684,291
2,6.577455422,291
3,2.383999297,291
4,4.022415926,291
5,3.284662771,291
6,6.586843482,291
7,5.708575325,291
8,3.737489777,291
9,2.793653602,291
10,3.374435821,291
11,2.539241863,291
12,5.849420415,291
13,1.917028553,291
14,4.141422888,291
15,3.527923192,291
